title,num_frames,total_time,avg_intensity,avg_color_r,avg_color_g,avg_color_b,avg_shot_length,num_shots,original_format_title,movie_list_webpage_url,genre,release_date,imdb_url,mean_volume,std_dev_volume,min_volume,max_volume,Drama,Horror,Thriller,Action,Comedy,Crime,Mystery,Sport,Romance,Biography,History,Animation,Adventure,Family,Documentary,Fantasy,Music,Western,Musical,Sports,Supernatural,War,News,Animaton,Short
Angry-Birds,3741,155.989166667,219.935085396,200.0809886397063,224.54162451479735,248.46442370004266,0.812153935185,180,Angry Birds,http://www.movie-list.com/trailers/angrybirds,"Animation, Action, Comedy",20-May-16,http://imdb.com/title/tt1985949/,0.0809893279369,0.0607061382007,0.0,0.372460787142,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Last-of-Robin-Hood,3617,150.817333333,139.584311812,131.04587915068706,141.61132130721288,151.6566046185712,0.61964152602,237,The Last of Robin Hood,http://www.movie-list.com/trailers/lastofrobinhood,"Biography, Drama",29-Aug-14,http://imdb.com/title/tt2450440/,0.0588048417893,0.0258883312535,0.0,0.148853818899,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Innocence,3667,152.90275,89.9633481618,94.81090485798353,88.39885719008859,85.38806604497225,0.405789655943,373,Innocence,http://www.movie-list.com/trailers/innocence,"Adventure, Fantasy, Horror, Thriller",5-Sep-14,http://imdb.com/title/tt1724965/,0.150522775112,0.0778284920505,0.0,0.472222112854,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Southpaw,3600,150.108291667,76.4767604119,70.89163158513095,78.92637635172544,78.57428783021692,0.344962673611,432,Southpaw,http://www.movie-list.com/trailers/southpaw,Drama,24-Jul-15,http://imdb.com/title/tt1798684/,0.139722432254,0.0789280302173,0.0,0.404913811579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veronica-Mars,6923,288.705083333,127.383519542,117.05634104477214,129.05271887273338,145.97748443544205,0.568171352075,498,Veronica Mars,http://www.movie-list.com/trailers/veronicamars,"Comedy, Drama, Mystery",14-Mar-14,http://imdb.com/title/tt2771372/,0.0382589037393,0.0164483443579,0.0,0.0792204966519,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White-Elephant,3140,130.791666667,136.610213057,119.5581029214705,144.72627381277215,139.64888917395007,0.326875,400,White Elephant,http://www.movie-list.com/trailers/whiteelephant,Drama,29-Mar-13,http://www.imdb.com/title/tt2132324/,0.0897531114546,0.0427344785505,0.0,0.221486262937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teenage-Mutant-Ninja-Turtles-1990,2100,87.5457916667,52.2587053649,61.77994149149014,46.16268509226093,58.72969038529829,0.46278501773,188,Teenage Mutant Ninja Turtles (1990),http://www.movie-list.com/trailers/teenagemutantninjaturtles,"Action, Adventure, Comedy",30-Mar-90,http://imdb.com/title/tt0100758/,0.0903158234623,0.022203085079,0.0,0.131315607836,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Best-Man-Down,3324,138.596791667,137.769941341,129.40391369668774,141.83674681439084,138.88544874168537,0.620529411765,221,Best Man Down,http://www.movie-list.com/trailers/bestmandown,"Comedy, Drama",8-Nov-13,http://imdb.com/title/tt1885300/,0.0517649863515,0.0212838437667,0.0,0.115900808597,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Devils-Due,3516,117.166666667,73.367991203,62.081179906495755,78.78986741590958,75.10766978797545,0.276285240464,402,Devil's Due,http://www.movie-list.com/trailers/devilsdue,"Horror, Thriller",17-Jan-14,http://imdb.com/title/tt2752758/,0.0547628971846,0.0378926258267,0.0,0.157334052637,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calvary,3345,139.472666667,120.976474481,94.83897930643555,129.80361509756017,144.1612412624801,1.17430531609,116,Calvary,http://www.movie-list.com/trailers/calvary,"Comedy, Drama",1-Aug-14,http://imdb.com/title/tt2234003/,0.0897238842651,0.0438298796706,0.0,0.276807707018,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fading-Gigolo,3538,147.522375,98.0048593468,75.01509103632517,103.36298311934813,130.77875039422938,1.11466316794,131,Fading Gigolo,http://www.movie-list.com/trailers/fadinggigolo,Comedy,18-Apr-14,http://imdb.com/title/tt2258345/,0.138050788479,0.0710318205293,0.0,0.439011068059,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McFarland-USA,4254,177.385541667,130.479950952,104.57214050288773,139.7278093291298,150.90450947027682,0.320775,550,McFarland USA,http://www.movie-list.com/trailers/mcfarlandusa,"Drama, Sports",20-Feb-15,http://imdb.com/title/tt2097298/,0.0409153701312,0.0238901636456,0.0,0.11765923407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Addicted,3603,150.233416667,93.2481604722,90.11593547152296,92.3972597915461,105.92382335190008,0.381848812553,393,Addicted,http://www.movie-list.com/trailers/addicted,"Drama, Thriller",10-Oct-14,http://imdb.com/title/tt2205401/,0.105211086606,0.0521675355802,0.0,0.246776971781,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raiders-The-Story-of-the-Greatest-Fan-Film-Ever-Made,3626,151.192708333,160.735142738,141.85152198151397,164.00447870778808,193.5534545243336,0.220397534014,686,Raiders!: The Story of the Greatest Fan Film Ever Made,http://www.movie-list.com/trailers/raiders,Documentary,TBA 2015,http://imdb.com/title/tt3551954/,0.0949540862085,0.0598254068015,0.0,0.307356677164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cut-Bank,3553,148.148,120.272696372,100.66257914947546,127.60588667446018,134.03505250811585,0.627215572034,236,Cut Bank,http://www.movie-list.com/trailers/cutbank,Thriller,3-Apr-15,http://imdb.com/title/tt1661820/,0.0993737376092,0.059793818725,0.0,0.238561755506,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
If-I-Stay,3673,153.153,92.7077170608,88.48953891221747,93.20432721475233,101.2917000430158,0.414186921296,360,If I Stay,http://www.movie-list.com/trailers/ifistay,Drama,22-Aug-14,http://imdb.com/title/tt1355630/,0.0510290490849,0.0255144534394,0.0,0.112917629924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VHS-Viral,1703,70.9875833333,109.960229459,106.93140190904617,108.05681947892327,127.79895082843868,0.182866666667,385,V/H/S: Viral,http://www.movie-list.com/trailers/vhs3,"Horror, Thriller",21-Nov-14,http://imdb.com/title/tt3704538/,0.123659296474,0.0702121678067,0.0,0.29938751816,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Rover,1788,74.5327916667,99.0699086507,86.0551994954578,107.5577056074223,89.57575728025412,0.759779639175,97,The Rover,http://www.movie-list.com/trailers/rover,"Drama, Thriller",13-Jun-14,http://imdb.com/title/tt2345737/,0.0713115509257,0.049451364432,0.0,0.211280763719,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabin-Fever-Patient-Zero,2585,107.774333333,70.5557748814,62.50027525994151,75.42499917124078,66.6663867777103,0.475624626308,223,Cabin Fever: Patient Zero,http://www.movie-list.com/trailers/cabinfeverpatientzero,"Horror, Thriller",1-Aug-14,http://imdb.com/title/tt2102496/,0.0845136644982,0.037131255315,0.0,0.187094820093,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Grand-Seduction,3463,144.39425,118.560066417,104.45920110110407,125.14941943257729,121.70615789933096,0.595858056708,241,The Grand Seduction,http://www.movie-list.com/trailers/grandseduction,"Drama, Comedy",30-May-14,http://imdb.com/title/tt2319580/,0.0648995011584,0.0240279355803,0.0,0.123209755145,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-Field-in-England,3071,127.916666667,96.0913490246,94.0874743911932,95.94498399805424,102.18330984429893,1.27171985816,94,A Field in England,http://www.movie-list.com/trailers/fieldinengland,"Drama, History, Thriller",7-Feb-14,http://imdb.com/title/tt2375574/,0.186700099908,0.0976837528765,0.0,0.414157009856,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alan-Partridge,3014,125.667208333,92.8492964777,73.76641601857017,100.86109408815591,101.71098684230665,0.843246031746,147,Alan Partridge,http://www.movie-list.com/trailers/alanpartridge,Comedy,4-Apr-14,http://imdb.com/title/tt0469021/,0.0759807365662,0.0391932457587,0.0,0.236730015807,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000-Times-Good-Night,2380,99.224125,122.153378664,116.14993632098107,122.46528081861481,136.3951127798005,0.367001126126,259,"1,000 Times Good Night",http://www.movie-list.com/trailers/1000timesgoodnight,Drama,24-Oct-14,http://imdb.com/title/tt2353767/,0.08125816838,0.0569676904742,0.0,0.275220351752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Walk-of-Shame,3554,148.189708333,103.187606029,94.02907226094578,105.73101100595326,114.19484973753421,0.41107450565,354,Walk of Shame,http://www.movie-list.com/trailers/walkofshame,"Comedy, Romance",2-May-14,http://imdb.com/title/tt2463288/,0.0950752808066,0.0332824339316,0.0,0.201135748453,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Childs-Pose,2785,111.36,65.2277610728,59.935888378263215,66.2011900012812,74.14759215567992,0.350914826498,317,Child's Pose,http://www.movie-list.com/trailers/childspose,Drama,19-Feb-14,http://imdb.com/title/tt2187115/,0.0556238789166,0.0349177151836,0.0,0.210093595762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Counselor,1087,43.44,114.006939729,104.40510424929997,116.57244977817658,126.07215832762776,0.239548022599,177,The Counselor,http://www.movie-list.com/trailers/counselor,Thriller,25-Oct-13,http://imdb.com/title/tt2193215/,0.0613452207853,0.032718754869,0.00137171471035,0.132316882479,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dawn-of-the-Planet-of-the-Apes,2200,91.716625,57.0724789024,65.74144189178668,55.94716565954519,40.1875059547173,0.972859437751,83,Dawn of the Planet of the Apes,http://www.movie-list.com/trailers/dawnoftheplanetoftheapes,,11-Jul-14,http://imdb.com/title/tt2103281/,0.121972698592,0.08478525959,0.0,0.363347421784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hellion,2799,116.699916667,95.9365006318,78.48745905360173,100.71727669909109,117.15401489738704,0.547968055556,210,Hellion,http://www.movie-list.com/trailers/hellion,"Drama, Thriller",13-Jun-14,http://imdb.com/title/tt3186318/,0.0873299722427,0.0437664381046,0.0,0.27919533432,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poltergeist,3499,145.89575,69.5928516087,55.09899834160616,74.63219815646127,81.70754988242076,0.370550128535,389,Poltergeist,http://www.movie-list.com/trailers/poltergeist,"Drama, Fantasy, Horror, Thriller",4-Jun-82,,0.124768564816,0.100613592586,0.0,0.446607992586,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Austenland,2977,124.124,148.34298697,120.77622679214332,158.8831486216763,166.47863632285694,1.59150219298,76,Austenland,http://www.movie-list.com/trailers/austenland,"Comedy, Romance",16-Aug-13,http://imdb.com/title/tt1985019/,0.101745767302,0.0447203966487,0.0,0.208608896668,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Border,3637,151.5,90.1172612309,73.14346673229835,98.32724262480208,92.42620705138093,2.43644067797,59,Border,http://www.movie-list.com/trailers/border,Drama,TBA 2014,,0.0506936663448,0.0333714581843,0.0,0.201806140021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mr-Peabody-Sherman,3603,150.083333333,123.611074257,107.368736604941,126.54846389061514,151.1807945790917,0.499720357942,298,Mr. Peabody & Sherman,http://www.movie-list.com/trailers/mrpeabodyandsherman,"Animation, Adventure, Family",7-Mar-14,http://imdb.com/title/tt0864835/,0.0789422398053,0.0353064342458,0.0,0.179845920078,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Tak3n,3670,153.027875,82.0330563098,67.58647074915629,86.89484014486325,94.94902664771291,0.194717324871,709,Tak3n,http://www.movie-list.com/trailers/taken3,"Action, Crime, Adventure, Thriller",9-Jan-15,http://imdb.com/title/tt2446042/,0.114466045434,0.0842490036665,0.0,0.377230148402,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Batman-1989,3232,107.7,98.8431212061,99.25861739929314,97.7189343101216,103.6290002231518,0.417741935484,248,Batman (1989),http://www.movie-list.com/trailers/batman,"Action, Crime, Fantasy, Thriller ",19-Jun-89,http://imdb.com/title/tt0096895/,0.0359589740031,0.0208941228848,0.0,0.07922829022,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Gallowwalkers,3006,125.333541667,161.201831638,155.002145006021,161.92752990029268,173.8616705612426,0.178283843054,703,Gallowwalkers,http://www.movie-list.com/trailers/gallowwalkers,"Action, Fantasy, Horror",6-Aug-13,http://imdb.com/title/tt0829176/,0.0871420541259,0.0346452157663,0.0,0.18813857342,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Planes,3505,146.146,173.515117643,177.98068710812692,170.00411625041772,180.03749146908723,0.258351618705,556,Planes,http://www.movie-list.com/trailers/planes,"Animation, Family, Adventure",9-Aug-13,http://imdb.com/title/tt1691917/,0.0734892679059,0.0222825554166,0.0,0.119027109176,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Miss-Meadows,2705,112.779333333,161.00480919,153.8209903519242,162.76540648418586,170.91597866088162,0.378314177852,298,Miss Meadows,http://www.movie-list.com/trailers/missmeadows,"Action, Thriller, Drama",14-Nov-14,http://imdb.com/title/tt3128900/,0.08352397867,0.0374393304906,0.0,0.220695970512,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Into-the-Woods,2663,111.027583333,48.6631774434,47.24656080241417,50.19438071936517,44.535780152040985,0.592071927374,179,Into the Woods,http://www.movie-list.com/trailers/intothewoods,"Comedy, Family, Fantasy, Musical",25-Dec-14,http://imdb.com/title/tt2180411/,0.045591504055,0.034309389318,0.0,0.136909769896,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
Stonehearst-Asylum-aka-Eliza-Graves,3386,141.182708333,53.2159407917,52.0976006591837,54.945349026290415,47.2898954057166,0.603501449275,230,Stonehearst Asylum (aka: Eliza Graves),http://www.movie-list.com/trailers/stonehearstasylum,"Horror, Thriller",24-Oct-14,,0.106198838339,0.0750068974546,0.0,0.446472210247,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Around-the-Block,2936,122.413958333,89.1388786489,76.39153092591185,90.89222682339926,113.61151675289915,0.555289583333,220,Around the Block,http://www.movie-list.com/trailers/aroundtheblock,Drama,TBA 2014,http://imdb.com/title/tt1847541/,0.107123211225,0.0436976897841,0.0,0.213244159019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black-Sea,3390,141.349541667,81.095900157,74.8419902059591,85.8599978229419,73.03342598550654,0.573142013889,240,Black Sea,http://www.movie-list.com/trailers/blacksea,"Action, Adventure, Thriller",23-Jan-15,http://imdb.com/title/tt2261331/,0.0981446932435,0.0613947537491,0.0,0.371874182584,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
InAPPropriate-Comedy,2965,123.6235,153.125380364,149.34340259487993,151.04339290950603,173.89619027079036,0.588683333333,210,InAPPropriate Comedy,http://www.movie-list.com/trailers/inappropriatecomedy,Comedy,22-Mar-13,http://www.imdb.com/title/tt1754811/,0.10677776717,0.0534426361315,0.0,0.241586870548,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Epic,3499,145.75,131.763647716,96.85050657036388,149.39805125000314,132.6173264778627,0.553281710914,226,Epic,http://www.movie-list.com/trailers/epic,"Animation, Adventure, Family",24-May-13,http://imdb.com/title/tt0848537/,0.0881217784404,0.054918113859,0.0,0.290761998742,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
The-Lookalike,3251,135.552083333,80.3197277163,71.80740038377027,78.41277979070749,112.52801758304727,0.299231972038,453,The Lookalike,http://www.movie-list.com/trailers/lookalike,"Comedy, Romance, Drama, Thriller",7-Nov-14,http://imdb.com/title/tt2497980/,0.139589749531,0.0535500377973,0.0,0.286167442986,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soaked-in-Bleach,5918,246.788208333,117.771496805,112.13759066343538,120.86670194077368,116.70892032413859,0.508337203024,463,Soaked in Bleach,http://www.movie-list.com/trailers/soakedinbleach,Drama,TBA 2014,http://imdb.com/title/tt3253624/,0.0567371053366,0.0208313413877,0.0,0.120095824565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No-Place-on-Earth,3528,147.105291667,128.10292352,115.37578079296678,135.4588552837223,123.70837359285439,0.557331583969,262,No Place on Earth,http://www.movie-list.com/trailers/noplaceonearth,Documentary,5-Apr-13,http://www.imdb.com/title/tt2343266/,0.0883731630233,0.0478963912311,0.0,0.236859755011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Palo-Alto,2548,106.231125,107.982819336,95.24092234394759,115.31121603664502,103.75108625842165,1.24678125,84,Palo Alto,http://www.movie-list.com/trailers/paloalto,Drama,9-May-14,http://imdb.com/title/tt2479800/,0.101104529649,0.0421305848248,0.0,0.198306414417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Lone-Ranger,2327,97.0135833333,160.392455769,144.21243351694343,169.1363462267812,157.93266802917466,0.625895833333,154,The Lone Ranger,http://www.movie-list.com/trailers/loneranger,"Action, Adventure",3-Jul-13,http://www.imdb.com/title/tt1210819/,0.0968004838623,0.0614608060211,0.0,0.247094616494,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Alex-of-Venice,3196,133.258125,102.073009256,86.25589394407396,105.0882596181694,128.10801895177886,0.602034313725,221,Alex of Venice,http://www.movie-list.com/trailers/alexofvenice,Drama,17-Apr-15,http://imdb.com/title/tt2977090/,0.0705159307225,0.0257835940599,0.00235147593583,0.154079835024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thor-The-Dark-World,2557,106.6065,106.62727582,89.22931843278386,116.20512319392257,103.0195195234851,0.330640509989,317,Thor: The Dark World,http://www.movie-list.com/trailers/thor2,"Action, Adventure, Fantasy ",8-Nov-13,http://imdb.com/title/tt1981115/,0.147750996152,0.0698630638695,0.0,0.305024268998,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Mission-Impossible-Rogue-Nation,3864,161.119291667,86.3165085495,72.89305961814483,91.79213659529267,93.39288463356222,0.340336242492,444,Mission: Impossible - Rogue Nation,http://www.movie-list.com/trailers/missionimpossibleroguenation,"Action, Adventure, Thriller",31-Jul-15,http://imdb.com/title/tt2381249/,0.0941392447017,0.0495478352081,0.0,0.17972590179,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The-Last-Five-Years,3179,132.549083333,111.225257917,84.55512604142936,119.31687604883581,139.5853026532115,0.36462299339,353,The Last Five Years,http://www.movie-list.com/trailers/lastfiveyears,"Comedy, Drama, Musical",13-Feb-15,http://imdb.com/title/tt2474024/,0.0798370908148,0.0489709152502,0.0,0.225458330304,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Go-for-Sisters,3207,133.716916667,144.126153854,133.9850826649008,147.22721113942373,154.87403251391814,0.790398662551,162,Go for Sisters,http://www.movie-list.com/trailers/goforsisters,"Crime, Drama, Thriller",8-Nov-13,http://imdb.com/title/tt2247432/,0.0805967052088,0.047403275003,0.0,0.275014827887,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tumbledown,3262,136.010875,154.489872846,136.33848410886532,159.9628206931714,174.03617718357503,1.25858757716,108,Tumbledown,http://www.movie-list.com/trailers/tumbledown,"Comedy, Music, Romance",5-Feb-16,http://imdb.com/title/tt2338424/,0.0461110401564,0.0162382774819,0.00270944999796,0.109042045453,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Colonia,1442,60.0416666667,101.661006694,90.94575379849189,105.78136635487947,108.62858625318677,0.312282986111,192,Colonia,http://www.movie-list.com/trailers/colonia,Thriller,TBA 2016,http://imdb.com/title/tt4005402/,0.15426608639,0.0582324167092,0.0,0.295468191547,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Child-44,3280,136.761625,58.9108506094,53.01033697185008,62.25123784137894,57.23319540031427,0.364081322609,373,Child 44,http://www.movie-list.com/trailers/child44,"Drama, Thriller",17-Apr-15,http://imdb.com/title/tt1014763/,0.108167965904,0.0546662643616,0.0,0.239598006026,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ride-Along,2498,104.145708333,86.3933827466,82.33810586466895,81.89493187931082,120.26489377590138,0.772928240741,126,Ride Along,http://www.movie-list.com/trailers/ridealong,"Action, Comedy",17-Jan-14,http://imdb.com/title/tt1408253/,0.0926394388774,0.0551627704682,0.0,0.290818884491,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackie-Ryan,2543,106.022583333,129.609319371,131.39201881113996,127.99447864289648,133.36391214506085,0.399813476562,256,Jackie & Ryan,http://www.movie-list.com/trailers/jackieandryan,Drama,3-Jul-15,http://imdb.com/title/tt3270108/,0.0541878258266,0.0231449569715,0.0,0.138516332126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lost-River,3483,145.228416667,80.5578761668,76.70779474969055,81.3573366660951,86.60666397436263,0.428527693089,328,Lost River,http://www.movie-list.com/trailers/lostriver,"Fantasy, Thriller",TBA 2015,http://imdb.com/title/tt2366608/,0.15345860951,0.0909210343567,0.0,0.471831871084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The-Family,3684,153.611791667,97.6299744316,65.19786465519549,108.34360252403849,127.58454389923305,0.39420395888,381,The Family,http://www.movie-list.com/trailers/family,"Comedy, Crime",13-Sep-13,http://imdb.com/title/tt2404311/,0.0846717363257,0.0377158359258,0.0,0.207572877735,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ride-Along-2,3671,153.069583333,113.787727629,108.05187220695306,114.39142876712042,125.81802052500075,0.501742963576,302,Ride Along 2,http://www.movie-list.com/trailers/ridealong2,"Action, Comedy",15-Jan-16,http://imdb.com/title/tt2869728/,0.111519920933,0.075933865145,0.0,0.413510684493,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Criminal-Activities,3006,125.333541667,67.4445217741,67.57675032042388,64.80820612882557,80.73170268141334,0.529641193595,229,Criminal Activities,http://www.movie-list.com/trailers/criminalactivities,"Crime, Drama, Thriller",20-Nov-15,http://imdb.com/title/tt3687310/,0.0809438668305,0.0402457418956,0.0,0.214728560346,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minions,4265,177.844333333,266.938076124,262.7915083562373,272.1135884101877,251.39489368414849,0.720677038627,233,Minions,http://www.movie-list.com/trailers/minions,"Animation, Comedy, Family",10-Jul-15,http://imdb.com/title/tt2293640/,0.0433611234912,0.0307364697332,0.0,0.143194480231,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
